title,article_text,summary,article_date,source
Lalaki tinodas ng kapitbahay na nasilawan ng flashlight,"Pinatay­ sa saksak ng isang lasing na lalaki ang kanyang kapitbahay matapos masilawan ng flashlight ng una,kamakalawa ng gabi sa lungsod na ito. Ang nasawi ay kinilalang si Salvador Lamoste, 33-anyos habang naka-hospital arrest naman ang suspek na kinilalang si Tammy Abayon, 35-anyos, at kapwa residente sa Sitio Bunyag, Purok Kalu­bihan, Barangay Magsaysay, Escalante City. Sa imbestigasyon ni P/Staff Sergeant Jerry Kim Ughayon, ng Escalante City Police Station, bago naganap ang krimen, alas-7:00 ng gabi sa labas ng bahay ng biktima ay narinig ni Lamoste na malakas ang kahol ng kanyang aso kaya lumabas ito ng bahay at sinilip kung may tao gamit ang flashlight. Naitutok nito ang flashlight kay Abayon na ikinagalit ng huli hanggang sa pinagsasaksak sa iba’t ibang parte ng katawan. Kahit na may tama si Lamoste ay kumuha pa ito ng itak sa kanilang kusina at tinaga si Abayon na tinamaan sa katawan. Nag-agawan ng patalim ang dalawa hanggang sa tumakbo si Abayon habang dinala sa ospital si Lamoste, subalit sa daan pa lamang ay nalagutan na ito ng hininga. Nabatid na dati na nang may alitan sina Lamoste at Abayon.Inihahanda na ang kasong isasampa laban sa huli.","Pinatay­ sa saksak ng isang lasing na lalaki ang kanyang kapitbahay matapos masilawan ng flashlight ng una,kamakalawa ng gabi sa lungsod na ito.","June 17, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/17/2188889/lalaki-tinodas-ng-kapitbahay-na-nasilawan-ng-flashlight
"P68 milyong halaga ng shabu, nasabat sa Cebu","Umaabot sa P68 milyong halaga ng shabu ang nakumpiska ng joint operation ng Philippine National Police Police Regional Office (PNP-PRO) 7 at Philip­pine Drug Enforcement Agency (PDEA) noong Martes sa Brgy. Sambang, Cebu City. Ito ang inihayag ni PNP Officer-in-Charge Police Lieutenant General Vicente Danao Jr., kasabay ng kanyang pagbati sa matagumpay na operasyon. Nadakip sa operasyon ang dalawang high value individuals na sina Cornelio Baron, 39; at Jacquelin Gustilo Baron, 49. Sinabi ni Danao na under surveillance na ang dalawa hanggang sa magkaroon ng kumpirmasyon at isagawa ang operation. Ayon kay Danao, kapag nagtutulungan ang iba’t ibang ahensya ng gobyerno ay mas napapalawak ang intelligence network na nagreresulta sa pagtukoy at paghuli ng mga malalaking isda.","Umaabot sa P68 milyong halaga ng shabu ang nakumpiska ng joint operation ng Philippine National Police Police Regional Office (PNP-PRO) 7 at Philip­pine Drug Enforcement Agency (PDEA) noong Martes sa Brgy. Sambang, Cebu City.","June 17, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/17/2188895/p68-milyong-halaga-ng-shabu-nasabat-sa-cebu
"Mt. Bulusan muling pumutok, 14 brgy. apektado","Muling nakaranas ng pagputok ang Bulkang Bulusan sa Sorsogon nitong Linggo ng madaling araw sanhi upang maapektuhan ang 14 barangay habang umabot na rin ang ibinugang makapal na abo sa lalawigan ng Albay. Ayon sa Philippine Ins­titute of Volcanology and Seismology (Phivolcs), ang phreatic eruption ay naganap dakong alas-3:37 ng madaling araw at tumagal ng 18 minuto subalit hindi nakuha ang taas at laki ng ibinugang abo dahil sa kapal ng ulap sa paligid ng bulkan. Sinabi ni Phivolcs Director at Science Undersecretary Renato Solidum Jr. na dahil sa panibagong pagputok, mananatili pa rin ang Alert Level 1 status sa bulkan. Ani Solidum, ang bulkan ay naglabas din ng plume na umabot ng hanggang isang kilometro ang taas. Dakong alas-9:00 ng umaga naman nang si­mulan na ng National Di­saster Risk Reduction and Management Council (NDRRMC) ang paglilikas sa mga residente na nakatira mula sa ilang barangay ng Juban na apektado ng pag-aalburoto ng nasabing bulkan. Ayon sa Provincial Disaster Risk Reduction Management Council (PDRRMC) sa pangu­nguna ni Sorsogon Gov. Francis “Chiz” Escudero, sa inisyal na pagtaya ay 14 na barangay mula sa mga bayan ng Juban, Casiguran at Magallanes ang naapektuhan ng bu­magsak na makapal na abo. Agad na nagpatupad ng mabilisang evacua­tion­­ ang gobernador kaya daan-daang mga resi­dente ang muling hinakot at dinala sa Juban evacua­tion center­ at gymnasium. “Medyo scattered po ngayon ang bagsak ng ashfall, hindi lang concentrated sa isang barangay. As of now, buong munisipyo po may traces of ashfall. Pero may mga selected barangays na heavily affected,” paha­yag naman ni Juban, Sorsogon Municipal Di­saster Risk Reduction Management Office (MD­RRMO) Public Information Officer Arian Aguallo Aguallo. Pagtiyak ni Aguallo, wala pang naiulat na anu­mang adverse events sa pagputok ng Mt. Bulusan. Agaran namang binomba ng tubig ng mga naka-stand by na fire trucks mula sa Bureau of Fire Protection (BFP) ang mga kalsada para maialis ang bumagsak na makapal na abo sa mga apektadong lugar. Posible umanong mas malakas ang panga­lawang pagsabog kaha­pon dahil umabot ang ibi­nugang abo sa ilang barangay at bayan sa lalawigan ng Albay. Ayon sa residenteng si Jhune Vingo Dexisne ng Tirada News Online at taga-Brgy. Banquerohan sa Legazpi City, Albay, dakong alas-9 ng umaga kahapon ay napansin nila ang bumabagsak na abo sa kanilang paligid na sa kanilang pagtaya ay nanggaling sa Sorsogon dahil sa muling pagputok ng Mt. Bulusan. Nauna rito, nagsa­gawa ng preemptive eva­cuation sa may 105 na pamilya o 305 indibidu­wal noong Biyernes mula sa Brgy. Puting Sapa sa Juban makaraang magbabala ang Phivolcs na muling sasabog ang bulkan dahil sa pagtaas ng mga inoobserbahang parameters nito.",,"June 13, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/13/2187920/mt-bulusan-muling-pumutok-14-brgy-apektado
2 kidnaper utas sa shootout sa Rizal  ,"Patay ang dalawang hinihinalang kidnaper ng isang negosyante at estudyante sa Maynila matapos makaengkuwentro ang mga tauhan ng PNP-Anti-Kidnapping Group sa isinagawang operasyon sa Pililia, Rizal kahapon ng madaling araw. Kinilala ang mga suspek na sina Rolly Reyes Castillo at Jerameel A. Ventura. Sa report, dinukot ng apat na lalaki na sakay ng motorsiklo at Honda CRV na may plakang 170 ang dalawang biktima noong Hunyo 3 sa San Rafael Village sa Tondo, Manila. Unang hiningi ng mga suspek ang halagang P100 milyon hanggang sa magkasundo sa halaga. Nagkasundong magkita ang pamilya ng biktima at mga suspek sa Turbina, Calamba, Laguna hanggang malipat sa Pakil, Laguna at kinuha ang ransom money. Pinalaya naman ang mga biktima sa iMall Famy sa Laguna. Agad namang nagsagawa ng hot pursuit ­operation ang mga pulis na umabot sa Pililia, Rizal at naganap ang engkuwentro na nagresulta sa pagkamatay ng mga suspek. Tinamaan naman sa tiyan si Pat Joshua Lingayo, nagpapagaling na ito sa isang ospital sa Pasig City. Narekober sa crime scene ng SOCO team ng Rizal Police Provincial Office ang isang Honda CRV, caliber 45 pistol, caliber 9mm Taurus pistol, Ingram machine pistol, mga bala, identification cards, dalawang posas, dalawang cellular phones, at mga gamot. Pinaghahanap pa ng PNP-AKG ang iba pang suspek.","Patay ang dalawang hinihinalang kidnaper ng isang negosyante at estudyante sa Maynila matapos makaengkuwentro ang mga tauhan ng PNP-Anti-Kidnapping Group sa isinagawang operasyon sa Pililia, Rizal kahapon ng madaling araw.","June 15, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/15/2188404/2-kidnaper-utas-sa-shootout-sa-rizal-
"15 barangay sa Quezon, walang tubig!","Nagkakaisang isinisigaw ngayon ng mga residente ng 15 barangay sa lungsod na ito at sa iba pang lugar sa Quezon na ibalik na ng Prime Water-Quezon Metropolitan Water District ang maayos na daloy ng tubig na may isang linggo nang walang suplay matapos magkaroon ng malaking butas ang tubo sa Barangay Lalo sa Tayabas City dahil sa pag­huhukay na isinasagawa ng isang Telecommunication Company (TELCO ). Kabilang sa mga naapektuhang lugar ang mga barangay ng Gulang-Gulang, Cotta, Barangay 4, Barangay 6, Ibabang Dupay, Marketview, University Site, Mayao Crossing, Dalahican, Talao-Talao, Lucena City Proper, Pagbilao Upper Part, Lovely Meadows, Carmenville, Tongko at Wakas. Ayon sa pamunuan ng Prime Water-QMWD, maraming kubiko ng tubig ang nasayang dahil sa paghuhukay ng Converge Communication na paglalagyan nila ng linya na nag-umpisa noong kalagitnaan ng buwan ng Mayo. Nagkaroon na umano ng inisyal na pag-uusap ang dalawang kumpanya upang hindi na lumala ang sitwasyon at patuloy na makaabala sa mga naapektuhang residente. Nagsagawa na ng water rationing ang Prime Water-QMWD sa kanilang mga kostumer na nawalan ng tubig, kasabay ng paghingi ng pang-unawa sa mga apektadong residente. Gayunman ay hindi pa rin umano sumasapat ang inisyatibang ito ng water company kung kaya ang karamihan sa kanilang kustomer ay napipilitan na lamang na bumili ng mineral water na nagkakahalaga ng P30-40 bawat container na ginagamit nilang inumin bukod pa sa panligo.",Nagkakaisang isinisigaw ngayon ng mga residente ng 15 barangay sa lungsod na ito at sa iba pang lugar sa Quezon na ibalik na ng Prime Water-Quezon Metropolitan Water District ang maayos na daloy ng tubig na may isang linggo nang walang suplay matapos magkaroon ng malaking butas ang tubo sa Barangay Lalo sa Tayabas City dahil sa pag­huhukay na isinasagawa ng isang Telecommunication Company (TELCO ).,"June 15, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/15/2188396/15-barangay-sa-quezon-walang-tubig
"‘Paglabas ng notice sa land beneficiaries ng Hacienda Tinang, posibleng maantala’","Posibleng maantala ang paglalabas ng notice sa qualified beneficia­ries ng Hacienda Tinang sa Tarlac, sa ilalim ng Comprehensive Agra­rian Reform Program (CARP) dahil sa kasong inihain laban sa mga magsasaka. Tinutukoy ni Agrarian Reform Undersecretary David Erro ang insidente kung saan 83 katao, kabilang ang13 magsasaka ang sinampahan ng kasong malicious mischief at illegal assembly ng state pro­secutors, kaugnay ng kanilang isinagawang “ceremonial cultivation” ng lupain ng Hacienda Tinang upang gunitain ang anibersaryo ng pagkakapasa ng CARP law noong Hunyo 10. Ayon kay Erro, dapat sana ay ilalabas ang notice ngayong linggong ito ngunit hindi natuloy dahil sa naturang insidente. Aniya, inisyuhan ng collective Certificate of Land Ownership Award (CLOA) ang may 236 Tinang farmers noong 1995 pa ngunit hindi pa sila nabibigyan ng individual titles hanggang sa ngayon. Kailangan pa aniyang tukuyin ang mga ispesipikong lote para sa bawat isa sa kanila. Dagdag nito, noong makipagpulong siya sa mga naturang magsasaka ay binalaan na niya ang mga ito na ang naturang cultivation activity bago ang pag-iisyu ng notice sa qualified beneficiaries ay mayroong mga legal na konsekwensya. Sinabi pa ni Erro na ang DAR ay may natukoy na inisyal na 93 kuwalipikadong farmer-beneficiaries na affiliated sa grupo na nanguna sa cultivation activity sa hasyenda. “Hindi ko masabi kung puwede ba o hindi magbungkal. Sabi ko premature iyang entry niyo diyan, baka magkaproblema tayo, pag-aralan niyong mabuti. Kasi baka there are legal repercussions with your actions,” aniya. Sinabi naman aniya ng mga ito na ang bubungkaling lupa sa hasyenda ay maliit lamang at walang mga pananim. Gayunman, sa field report ng DAR, lumilitaw na ang binungkal na lupa ay nasa apat na hektarya at may tanim na mga tubo.","Posibleng maantala ang paglalabas ng notice sa qualified beneficia­ries ng Hacienda Tinang sa Tarlac, sa ilalim ng Comprehensive Agra­rian Reform Program (CARP) dahil sa kasong inihain laban sa mga magsasaka.","June 15, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/15/2188397/paglabas-ng-notice-sa-land-beneficiaries-ng-hacienda-tinang-posibleng-maantala
"Candon City sa Ilocos Sur, niyanig ng magnitude","5.3 na lindol Niyanig ng magnitude 5.3 na lindol ang Candon City sa Ilocos Sur kahapon. Ayon sa Philippine Ins­titute of Volcanology and Seismology (Phivolcs), tectonic ang origin ng lindol na naitala dakong alas-2:08 ng hapon. May lalim itong 10 kilo­metro at ang epicenter nito ay natukoy may 53 kilometro sa southwest ng Candon City. Naramdaman din ang Intensity 1 na lindol sa Baguio City at Itogon, Benguet, Instrumental In­tensity III sa Vigan City, Ilocos Sur; Intensity II sa Sinait, Ilocos Sur; San Antonio, Zambales; Bolinao at Dagupan City, Pangasinan; at Intensity 1 sa Infanta, Pangasinan; Pasuquin at Laoag City, Ilocos Norte. Anang Phivolcs, wala silang inaasahang pinsalang nalikha ang lindol, ngunit asahan na anila ang pagkakaroon ng mga aftershocks.",5.3 na lindol Niyanig ng magnitude 5.3 na lindol ang Candon City sa Ilocos Sur kahapon.,"June 17, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/17/2188892/candon-city-sa-ilocos-sur-niyanig-ng-magnitude
"Binatang may topak nag-amok, dedo sa parak","Patay ang 42-anyos na binatang may mental disorder na nag-amok matapos mabaril ng rumespondeng pulis na kanyang inatake sa Brgy. Sta. Clara ng nasabing bayan kamakalawa ng tanghali. Kinilala ang napatay na si Ricardo Agno, residente ng Brgy. Sto Tomas habang ang rumes­pondeng pulis ay si P/Cpl. Charles Jerome De Jesus, nakatalaga sa Sta. Maria Police station. Sa report ni Sta Maria Police chief P/Lt. Col Voltaire Rivera, naganap ang insidente dakong alas-12:10 ng tanghali sa nasabing barangay. Ayon sa report, tumawag sa kanila ang Ex-O (executive officer) ng Brgy. Sta Clara at inireport ang pag-aamok ng isang lalaki na armado ng bolo sa isang subdibisyon sa kanilang lugar. Nang makita ng suspek ang dumaraang dalawang lalaki ay agad nitong intake at walang habas na pinagtataga. Gayunman, mabilis na nakakuha ng silya at lamesa na kanilang isinangga at pinagtaguan hanggang sa makatakbo palayo sa lugar kaya nakaligtas sa tiyak na kapahamakan. Nang dumating sa lugar ang rumespondeng pulis ay pinilit nilang pakalmahin at pigilan ang suspek subalit walang kaabug-abog na inatake nito ng taga si De Jesus kaya napilitan siyang barilin.. Agad na isinugod ang duguang binata sa Rogaciano Mercado Memorial Hospital para sa paunang lunas subalit patay na nang idating doon. Base pa rin sa report ng pulisya at ayon na rin kay Germando, kapatid ng napaslang,  may mental disorder ang huli at kasalukuyang ginagamot sa kanyang sakit. Nakuha sa lugar ang bolo na ginamit ng nag- amok at basyo ng caliber 9mm mula naman sa natu­rang pulis.","Patay ang 42-anyos na binatang may mental disorder na nag-amok matapos mabaril ng rumespondeng pulis na kanyang inatake sa Brgy. Sta. Clara ng nasabing bayan kamakalawa ng tanghali. Kinilala ang napatay na si Ricardo Agno, residente ng Brgy. Sto Tomas habang ang rumes­pondeng pulis ay si P/Cpl. Charles Jerome De Jesus, nakatalaga sa Sta. Maria Police station.","June 15, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/15/2188395/binatang-may-topak-nag-amok-dedo-sa-parak
"Sunog sumiklab sa Cebu City: 1 patay, 774 pamilya nawalan ng tirahan","Isang lalaki ang patay habang daan-daang bahay ang natupok at 774 pamilya ang nawalan ng tirahan nang sumiklab ang malaking sunog sa Barangay Punta Princesa, Cebu City kamakalawa. Kinilala ni Chief Ins­pector Ethel Margaha ng Bureau of Fire Protection (BFP)-Cebu ang nasa­wing biktima na si Ebert Feniza. Isa sa mga rumes­pondeng bumbero na si Fire Officer Kent Anthony Gargao, 25-anyos ang nasugatan matapos magtamo ng first degree burns sa insidente. Lumilitaw na nagsi­mula ang apoy sa bahay ng isang Jocelyn Daniel hanggang sa mabilis na kumalat ang apoy sa nasa 566 na kabahayan sa lugar. Ayon sa City Fire Office, ang sunog ay su­miklab dakong alas-5:58 ng hapon. Nahirapan din ang mga pamatay sunog na pasukin ang lugar dahil sa masisikip na daanan kaya dakong alas-9:29 na ng gabi nang ideklarang “under control” ito. Hindi pa batid ng mga arson investigators ang sanhi ng sunog na uma­bot sa ikaapat na alarma. Sa inisyal na pagtaya ng awtoridad, mahigit P16.5-milyon ang halaga ng mga aria-arian na napinsala sa sunog kung saan may 774 pamilya o 2,528 na indibiduwal ang nawalan ng tirahan. Pansamantalang tu­mutuloy sa barangay gym ang libu-libong residente na naapektuhan sa sunog.","Isang lalaki ang patay habang daan-daang bahay ang natupok at 774 pamilya ang nawalan ng tirahan nang sumiklab ang malaking sunog sa Barangay Punta Princesa, Cebu City kamakalawa.","June 13, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/13/2187919/sunog-sumiklab-sa-cebu-city-1-patay-774-pamilya-nawalan-ng-tirahan
"Kotse sumalpok, nagliyab: 1 tepok, driver sugatan!","Patay ang isang lalaki habang sugatan ang kasamang driver matapos sumalpok sa concrete barrier ang kanilang sinasakyang kotse saka biglang nag-dive sa palayan at nasunog sa Echague, Isabela kamakalawa ng hapon. Dead-on-spot ang pasahero na si Wilson Ballad habang dinala sa ospital ang sugatang driver na si Rogelio Ayudan, 43; kapwa laborer at residente ng Barangay Buneg, Echague, Isabela. Sa inisyal na ulat ng Bureau of Fire Protection Echague, binabagtas ng kotse ang bahagi ng national highway sa Barangay Castillo nang mag-overtake ito sa sinusundang sasakyan. Dahil dito, nawalan ng kontrol si Ayudan sa manibela at tuluy-tuloy silang bumangga sa kongkretong harang sa daan hanggang sa dumiretso sa palayan kung saan ay tumaob at saka nagliyab. Wasak na wasak ang sasakyan at pinalalagay ng pulisya na dahil sa lakas ng impact ng pagkaka­salpok ang dahilan ng pagliyab.","Patay ang isang lalaki habang sugatan ang kasamang driver matapos sumalpok sa concrete barrier ang kanilang sinasakyang kotse saka biglang nag-dive sa palayan at nasunog sa Echague, Isabela kamakalawa ng hapon.","June 13, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/13/2187914/kotse-sumalpok-nagliyab-1-tepok-driver-sugatan
"Sa marahas na dispersal sa hacienda sa Tarlac: 83 katao kinasuhan, operasyon lehitimo – PNP","Sinampahan na ng kaso ang 83 sa mahigit 90 magsasaka at land reform advocates na ina­resto noong Huwebes sa naganap na dispersal ng mga pulis sa Hacienda Tinang sa Concepcion, Tarlac. Sa report ni P/Lt. Col. Reynold Macabitas, hepe ng Concepcion Municipal Police Station (MPS), sinira ng mga inarestong magsasaka ang mga tanim na tubo sa nasabing lugar na pag-aari ng Agriculture Cooperative. Una rito, nanawagan ang Kabataan Partylist at iba pang miyembro ng Makabayan Koa­lis­yon na palayain ang mga magsasagawa na tinaguriang “Tinang 90 plus” dahil sa sinasabing marahas na dispersal ng mga pulis. Sa kabila nito, iginiit­ ni Macabitas na lehitimo ang kanilang naging­ aksyon matapos mag­responde ang kaniyang mga tauhan sa reklamo ng may-ari ng taniman. Aniya, tinangka pang manlaban ng mga magsasaka na nagpoprotesta na pilit na hinaharangan ang mga pulis na nagtungo sa Hacienda Tinang sa Brgy. Tinang ng nasabing bayan. “Yung ginawa namin­ is a purely police operation lang, may nagsumbong sa atin na may destruction ng property­ sa isang barangay, nag­responde lang ang pulis natin dun sa area,” paliwanag ni Macabitas. Binigyang diin ni Macabitas na taliwas sa alegasyon ng mga lider ng  magsasaka ay walang anumang pang-aabuso sa karapatang pantao ang nangyari. Nabatid na 83 sa ma­­higit 90 na inaresto ay sinampahan na ng kasong­ illegal assembly kung saan P36,000 ang piyansa kada isa at malicious mischief na may tig P3,000 na piyansa. Nauna rito, 12 sa mga magsasaka ay pinalaya na kabilang ang limang dayuhan, tatlong artists habang ang iba ay mga menor-de-edad dahil sa kawalan ng probable cause. Ang mga dayuhan ay sumama lang umano sa research team hinggil sa mga agrarian reform beneficiaries at walang kinalaman sa insidente na pawang kararating lamang sa Pilipinas.  — Doris Franche","Sinampahan na ng kaso ang 83 sa mahigit 90 magsasaka at land reform advocates na ina­resto noong Huwebes sa naganap na dispersal ng mga pulis sa Hacienda Tinang sa Concepcion, Tarlac.","June 13, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/13/2187918/sa-marahas-na-dispersal-sa-hacienda-sa-tarlac-83-katao-kinasuhan-operasyon-lehitimo-pnp
RORO vessel tumagilid: 4 sasakyan lumubog sa dagat,"Nalubog sa dagat ang tatlong dump truck at isang van matapos tumagilid ang isang RORO (Roll On, Roll Off) vessel na pinagsakyan sa mga ito habang 23 katao ang nasagip sa Real Port sa Brgy. Ungos, Real, Quezon Biyernes ng hapon. Ayon sa Real Police, naka daong ang LCT Balesin cargo vessel habang nagkakarga ng mga rolling cargoes nang hindi makalkula ng crew ang balanseng bigat ng mga cargo na naging sanhi ng pagtagilid nito. Apat na sasakyan ang tuluyang dumausdos at nahulog sa dagat. Nakalangoy naman patungo sa ligtas na lugar ang 9 na crew at 14 na pasahero ng barko kabilang ang apat na driver ng lumubog na mga cargo truck. Wala namang nasaktan sa nangyaring insidente. Ang naturang roro, na pag-aari ng Alphaland Balesin Island Club Incorporated, ay patungo sana sa Polilio Island nang maganap ang aksidente. Sinubukan pa umano ni Captain Ely Gajarion na dalhin sa malalim na parte ng tubig ang roro para mabalanse pero tuluyan na itong tumagilid. Iniimbestigahan na ng Philippine Coastguard ang insidente. Matatandaan noong May 23, isang fast craft na M/V Mercraft 2 ang nasunog habang papalapit sa Real Port na ikinasawi ng 9 na pasahero.",,"June 12, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/12/2187791/roro-vessel-tumagilid-4-sasakyan-lumubog-sa-dagat
Armadong grupo umatake sa Albay: 2 todas,"Patay ang dalawang magsasaka nang pagbabarilin ng miyembro ng isang criminal group kamakalawa ng umaga sa Libon, Albay. Batay sa ulat ni Police Major Ma. Luisa Calubaquib, tagapagsalita ng  Bicol PNP, kapwa dead on the spot ang mga  biktimang sina Antonio Losabia at Martin Maraño, kapwa ng Barangay Libtong, Libon, ­Albay nang ratratin ng mga suspek dakong alas-9:30 ng umaga. Papauwi na ang mga  biktima galing umano sa bukid nang pagsapit nila sa Zone 4 ng nasabing barangay ay pinagbabaril ng mga suspek na pinaniniwalaang mga miyembro ng Concepcion Criminal Gang. Mabilis na tumakas ang mga suspek matapos ang krimen. Inutos na ni Police Major Arthur Tagtag Jr, hepe ng Libon Municipal Police Station (MPS), ang follow up operation laban sa mga suspek. Kinondena rin ni Tagtag ang sistema ng pagpatay ng grupo na umano’y hindi makatao dahil walang pinipiling biktima. Binatikos naman ng ilang natatakot na residente ang kahinaan ng Libon Police at Albay Police Provincial Office sa mahinang aksyon sa sunud-sunod na kaso ng pamamaslang sa kanilang bayan na kinasasangkutan ng armadong mga grupo.—  Jorge Hallare","Patay ang dalawang magsasaka nang pagbabarilin ng miyembro ng isang criminal group kamakalawa ng umaga sa Libon, Albay.","June 15, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/15/2188401/armadong-grupo-umatake-sa-albay-2-todas
Sa banta ng pagputok pa ng Mt. Bulusan,"Dala ng matinding takot, patuloy na dumarami ang bilang ng mga residente na lumilikas kasabay ng pag-alburoto ng Mt. Bulusan at sa bantang pagputok pa nito ng malakas sa Sorsogon. Ayon kay Radeen  Dimaano, Sorsogon Provincial Disaster Risk Reduction Management Office (PDRRMO) chief, hanggang alas-2 ng hapon kahapon, nasa  475 residente mula sa Juban at Bulusan  ang nadala na sa mga evacuation centers. Ang mga evacuees ay lubhang sinalanta ng ashfall simula ng pumutok ang bulkan Bulusan Volcano noong Hunyo 5 at Hunyo 12. Nabatid pa kay Dimaano na madadagdagan pa ng bilang ng mga evacuees dahil maraming residente ang handang lumikas dahil sa inaasahang mas malakas na pagsabog sa mga susunod na araw. Mahigpit ang kanilang koordinasyon sa Philippine Institute of Volcano­logy (Phivolcs) personnel sa  Sorsogon kung saan sa pinakahuling bulletin,  106  volcanic quakes ang nakita ng ahensiya. Dagdag pa ng Phi-­­ ­­vo­lcs-Sorsogon, ang pabagu-bagong parameters ng bulkan ay indikasyon ng abnormal na galaw nito. Samantala, umaabot na sa P1.6 milyong halaga ng humanitarian assistance partikular ang mga relief goods ang naipamahagi ng Department of Social Welfare and Deve­lopment (DSWD) sa mga pamilyang naapektuhan ng pagsabog ng Bulusan volcano sa Sorsogon. Ayon sa DSWD, hanggang nitong Hunyo 13 ng hapon, kabilang sa ayuda na naipamahagi ay ang P504 halaga ng mga relief goods mula sa kanilang lokal na tanggapan, P22,000 na galing naman sa Local Government Units (LGUs) at ang na­lalabi pa ay mula naman sa mga Non-Government Organizations (NGOs). Karamihan umano sa ibinigay na tulong ay mga food packs at hygiene kits na lubhang kailangan ng mga naapektuhang pamilya. Sa tala, nasa 10,707 pamilya o 44,669 indibi­dual mula sa 30 barangay sa mga munisipalidad ng Irosin at Juban ang naapektuhan ng pagsa­bog ng Mt. Bulusan. Ayon sa DSWD, nasa 25,000 family food packs ang available na sa DSWD Field Office sa Bicol Region para makatulong sa resources ng mga apektadong lokalidad. Samantala, pinananatili naman ng DSWD ang P600 milyong standby fund at nasa P557,000 halaga Ng food packs ang inihanda na rin sa mga istratehikong lokasyon para sa disaster operations.",,"June 15, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/15/2188398/sa-banta-ng-pagputok-pa-ng-mt-bulusan
Factory ng luxury bags natupok sa Bataan,"Nilamon ng naglala­gablab na apoy ang isang pagawaan ng mga luxury bags na nasa loob ng Freeport Area of Bataan (FAB) kamakalawa ng gabi sa bayang ito. Ayon sa ulat, pasado alas-8 ng gabi nang magsimula umano ang sunog sa DLX Factory na gumagawa ng mga luxury bags, sa ikatlong palapag ng gusali kung saan naroon ang production area nito. Maagap namang rumesponde ang FAB Fire Department at mga kagawad ng Bureau of Fire Protection (BFP) mula sa iba’t ibang bayan sa natu­rang lugar. Inaalam pa ng mga otoridad ang halaga ng pinsala sa naganap na sunog maging ang sanhi nito. Tumagal ng dalawang oras ang sunog bago maideklarang fire out  ng mga pamatay sunog. Wala namang naiulat na nasaktan sa insidente.",Nilamon ng naglala­gablab na apoy ang isang pagawaan ng mga luxury bags na nasa loob ng Freeport Area of Bataan (FAB) kamakalawa ng gabi sa bayang ito.,"June 13, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/06/13/2187915/factory-ng-luxury-bags-natupok-sa-bataan
